𡪙	àn
𡪞	huò
𡪠	céng
𡪰	xiòng
𡪱	jì
𡪳	zuó
𡪵	qí
𡪺	zhēng
𡫀	jī
𡫁	qī.chèn
𡫂	juǎn
𡫃	níng
𡫟	sè
𡫥	hè
𡫦	rǒng
𡫧	qǐn
𡫬	jū
𡫯	lì
𡫵	shí
𡫸	nì
𡫹	xián
𡫺	fū
𡫽	rǔ.yù
𡬁	xiòng
𡬂	guì
𡬄	jì
𡬆	měng.mèng
𡬇	fū
𡬉	sài
𡬊	yù
𡬋	jiào
𡬌	mèng
𡬍	lóng
𡬎	qiāng
𡬐	mí.mǐ
𡬓	yí
𡬖	hān
𡬗	nì
𡬘	lào
𡬙	sèng
𡬜	lǐn
𡬞	yù
𡬥	nuó
𡬫	wù
𡬯	biǎn
𡬲	biǎn
𡬳	xuān.shòu
𡬵	jiān
𡬸	biǎn
𡭂	dé
𡭇	zhuān
𡭋	rǒng
𡭐	shuàn
𡭘	jiā
𡭛	huǐ
𡭞	zhān
𡭢	bài
𡭣	liè
𡭥	xiē
𡭭	jiǎn
𡭮	shǒu
𡭳	kào
𡭷	guān
𡭸	luàn
𡭾	nǒu
𡭿	chǎng
𡮎	liáng
𡮙	nài
𡮚	rǔ
𡮞	zhì
𡮦	cáo
𡮰	lì
𡮻	lán
𡮿	chān
𡯁	wāng
𡯄	lì
𡯇	wù
𡯈	páo
𡯉	yòu
𡯋	gān
𡯏	ān
𡯐	xiū
𡯑	shuǐ.zhuǐ
𡯒	ruǐ
𡯘	bǎn
𡯙	yóu
𡯢	huó
𡯥	huī
𡯨	zuò
𡯩	xiāo
𡯫	mián
𡯰	gà
𡯱	yuǎn
𡯳	bò
𡯴	chào
𡯵	tuǐ.kuì
𡯷	bò.kòu
𡯽	gà
𡯿	tiāo
𡰀	ná
𡰅	hú
𡰆	niè
𡰋	huí
𡰌	lǒu
𡰎	tí
𡰐	qiào
𡰑	qiáo
𡰒	zhǒng
𡰖	dī
𡰚	lín
𡰝	quán
𡰞	zhuān
𡰠	léi.luán
𡰢	xié
𡰥	rén.yí
𡰨	dāng
𡰪	dū
𡰫	niǎn
𡰯	shǐ.diǎo.běi
𡰲	xián
𡰹	zhí
𡰽	ài
𡰾	cī
𡰿	pú
𡱁	shǐ
𡱅	qū
𡱆	shǔ
𡱇	diān
𡱉	xiǎo
𡱊	shuǐ
𡱌	huán
𡱐	yí
𡱑	juān
𡱔	zhǐ.qì
𡱜	zhào
𡱣	xù
𡱯	lòng
𡱱	zhù
𡱳	suǒ
𡱷	dié
𡱺	qú
𡱼	kè.kuà
𡱽	hū
𡱾	jū
𡲀	qǐng
𡲍	bīng
𡲕	tì
𡲗	jué
𡲚	qiú
𡲣	jiàng
𡲪	yùn
𡲭	mèi
𡲮	pī
𡲰	qú
𡲼	mì
𡲿	tì
𡳂	kài
𡳄	bǐ
𡳆	qū.qù
𡳏	tiāo
𡳑	chù
𡳘	jú
𡳚	xī
𡳞	lìn
𡳭	chǐ
𡳮	jī
𡳴	lú
𡳸	lì
𡳾	jué
𡴅	zhū
𡴆	lù
𡴎	niè
𡴔	quán
𡴭	yà
𡴯	è
𡴱	hù.jié
𡵀	máng
𡵉	wù
𡵌	chā
𡵑	qīn
𡵒	jié.qǐ
𡵓	hóng
𡵕	dān
𡵖	ěn
𡵗	zè
𡵘	hù
𡵙	àng
𡵚	jiè
𡵛	fù
𡵜	yòng
𡵞	fēng
𡵬	mù
𡵶	sè
𡵷	cóng
𡵻	kāng
𡶂	yào
𡶃	ài
𡶄	bāo
𡶆	pǒ
𡶈	shǐ
𡶉	fàn
𡶋	jú
𡶌	pí
𡶎	wèi
𡶏	kū
𡶐	qié
𡶑	gān
𡶢	kuàng
𡶣	suì
𡶤	bēng.yòng
𡶥	jiā
𡶦	yà
𡶪	kàn
𡶫	niè
𡶭	xíng
𡶯	xì
𡶱	lìn
𡶲	duǒ
𡶴	chǎn
𡷈	shì
𡷋	duì
𡷍	jiāng
𡷎	yǔ
𡷏	lù
𡷐	ěn
𡷓	gǔ
𡷕	wěi
𡷖	chē
𡷗	huàn.huán
𡷘	bié
𡷛	hàn
𡷜	tuí
𡷝	nà
𡷞	qǐ
𡷠	tóu
𡷡	yuān
𡷢	wáng
𡷤	wú
𡷥	gào
𡷨	kēng.xíng
𡷪	yí.níng
𡷸	xiāo
𡷺	guǐ
𡷻	yà
𡷼	suì
𡷽	sǒng
𡷿	zhuó
𡸂	tū.tú
𡸃	jiǎn.xiǎn
𡸈	zè
𡸉	lì
𡸌	zhù
𡸎	jié
𡸑	tì
𡸔	xié
𡸕	qióng
𡸗	yà
𡸘	jū
𡸛	yín
𡸜	zhí
𡸞	kǎn
𡸟	zī
𡸡	kē
𡸣	niè
𡸤	qiáng
𡸥	wǎn
𡸦	zé
𡸨	jū
𡸪	zì
𡹄	yà
𡹇	lín
𡹉	qí
𡹎	huí
𡹓	qì
𡹕	yáng
𡹖	suì
𡹘	qǐ
𡹙	guī
𡹢	qìn
𡹣	ē
𡹥	zuò
𡹨	zè
𡹩	qì
𡹪	jí
𡹬	tuó
𡹭	dié
𡹯	huì
𡹰	máo
𡹲	xǔ
𡹵	hóu
𡹶	yǎn
𡹷	xiáng
𡹸	cōng
𡹹	hú
𡹼	àn.yǎn
𡹾	bǐng
𡺇	duǒ
𡺐	zhǔ
𡺑	dié
𡺒	yōu
𡺓	qǐ
𡺔	shí
𡺕	xūn
𡺖	yōu
𡺗	kān
𡺘	qiǎo
𡺛	qiāng.huà
𡺜	pén
𡺟	quán
𡺡	yíng
𡺧	shā
𡺫	tāo
𡺭	hòng
𡺮	pǐ
𡺯	yáo
𡺴	tú
𡺵	chái
𡺷	xià
𡺸	qí
𡺺	qióng
𡺽	jìn
𡻈	zhēn
𡻌	zhū
𡻎	xī
𡻐	wēng
𡻑	zhǒng
𡻕	suì
𡻘	kē
𡻙	kuò
𡻚	kǎng
𡻝	cháo
𡻞	bì
𡻟	mò
𡻠	zhù
𡻡	hàn.yán
𡻢	yǔ
𡻣	yí
𡻤	má
𡻧	qì
𡻨	gùn
𡻩	màn
𡻪	liáo.liù
𡻫	lín
𡻬	zú
𡻭	lěi
𡻮	hù
𡻯	chuǎng
𡻰	qì
𡻱	léi
𡼁	chī
𡼃	pó
𡼄	dié
𡼊	lěi
𡼎	yǐ
𡼓	diàn
𡼖	dūn
𡼗	gāo
𡼘	hū
𡼚	xiāo
𡼛	gá
𡼜	pēng
𡼬	shěn
𡼱	wéi
𡼻	duì
𡼼	cháo
𡼽	yǐn
𡼾	kuài
𡼿	kū
𡽁	zuì
𡽂	gǔ
𡽅	yùn
𡽆	zhì
𡽉	jì
𡽊	chēng
𡽖	xiè
𡽛	zuǐ
𡽜	án
𡽝	hāo
𡽠	pǒ
𡽢	dí
𡽣	yè
𡽧	náo
𡽱	jié
𡽲	bàng
𡽳	lǎn
𡽴	cáng
𡽶	bì
𡽻	zhǎn
𡽼	qì
𡾂	náo
𡾅	lǜ
𡾇	kuàng
𡾉	mó
𡾋	lěi.léi
𡾌	páo
𡾒	lì
𡾓	céng
𡾕	dàng
𡾖	lěi
𡾙	è
𡾛	bèng
𡾜	jué.huò
𡾥	xuán
𡾦	niè
𡾨	hài
𡾮	xiǎn
𡾰	jiǎn
𡾱	mí
𡾲	niè
𡾻	cáng
𡾼	sǒng
𡾽	zēng
𡾾	yì
𡿂	chóng
𡿄	cáng
𡿉	lěi
𡿊	nuó
𡿋	lì
𡿎	lí
𡿏	luó
𡿓	tǎng
𡿖	niè.yà
𡿗	niè
𡿙	jī
𡿛	lěi
𡿝	nàng
𡿠	lín
𡿡	líng
𡿤	xián
𡿥	yù
𡿧	zāi
𡿨	quǎn
𡿩	liè
𡿯	yù
𡿰	huāng
𡿺	nǎo
𡿼	xùn
𡿾	jú
𡿿	huò
𢀁	yì
𢀊	xī
𢀋	sè
𢀌	jiǎo
𢀍	yōng
𢀕	shī
𢀖	jīng
𢀗	wàn
𢀘	yě
𢀙	jiū
𢀜	gǒng
𢀡	huī.zuǒ
𢀪	ěr
𢀵	hàn
𢀼	fú
𢁀	fú
𢁁	zhuó
𢁂	jī.jì
𢁏	bāng
𢁒	qí
𢁓	shǐ.hài
𢁕	diǎo
𢁖	pèi
𢁗	xiǎn.gàn
𢁘	sān
𢁝	cháng
𢁞	yuē
𢁠	gōng
𢁢	wū
𢁤	fēn
𢁧	chǎn
𢁩	nèi
𢁪	jué
𢁬	zhǎo
𢁮	qián
𢁱	ǎo
𢁶	wǎng
𢁷	zhōng
𢁹	huāng
𢁻	bù
𢁼	zhǔ
𢁽	bì
𢁾	chāo
𢁿	zhēng
𢂀	fú
𢂁	kōu.qú
𢂃	zuó
𢂄	xuàn
𢂆	fù
𢂊	yǎo
𢂍	bō
𢂏	bèi
𢂐	xié
𢂑	shì
𢂒	yí
𢂔	hóng
𢂕	cuì
𢂗	yì
𢂘	zhuān
𢂝	chì
𢂤	pō.lù
𢂨	yín
𢂱	yuàn
𢂶	jiōng
𢂹	mào
𢂺	qiàn
𢂼	yì
𢃀	wú
𢃍	bēi
𢃎	huò
𢃏	cóng
𢃐	kōng
𢃕	tà
𢃗	hàn
𢃘	qiàn
𢃜	zhí
𢃢	sè
𢃥	qiān
𢃦	guǒ
𢃩	gǔn.juǎn
𢃬	jiān
𢃭	zhōng
𢃮	miǎn
𢃯	guǐ
𢃰	shì
𢃱	móu
𢃲	è
𢃳	bǎ
𢃴	là
𢃸	zhòu
𢃺	jí
𢄀	zǎo
𢄄	zhā
𢄅	yì
𢄇	gǒu
𢄊	guī
𢄋	yīng
𢄌	shǎi
𢄍	hé.gé
𢄎	bàng
𢄏	mò
𢄐	méng
𢄓	wù
𢄔	dài
𢄗	jiǒng
𢄜	hàn
𢄟	tōng
𢄠	kōu
𢄡	lí
𢄢	zhì
𢄣	huì
𢄤	zǎn
𢄦	diǎo
𢄧	cù
𢄱	zhì
𢄳	kuǎ
𢄵	xiàng
𢄶	huà
𢄷	liáo
𢄸	cuì
𢄹	qiāo
𢄺	jiǎo
𢄼	xū
𢄽	èr
𢄿	tuō
𢅀	tán
𢅁	zhì
𢅈	nǎo
𢅉	mào
𢅊	dì
𢅋	céng
𢅎	jiǎo
𢅏	lián
𢅑	shā
𢅒	dàn
𢅕	suì
𢅖	lián
𢅗	guò
𢅚	biǎo.biāo
𢅜	cì
𢅝	diàn
𢅞	lǜ
𢅟	nǐ
𢅠	yǎn
𢅡	lán
𢅤	gài
𢅥	chú
𢅩	bì
𢅪	zú
𢅫	huì
𢅭	lǎi
𢅮	xián
𢅯	fèn
𢅰	hè
𢅹	yào
𢅺	zhǎn
𢅼	néi
𢅾	luǒ
𢆀	yuán
𢆂	néng
𢆉	rěn
𢆜	gé
𢆞	jiǎn
𢆟	píng
𢆣	biè
𢆦	jiàn
𢆩	bìng
𢆯	mì.xuán
𢆰	hù
𢆴	diǎo
𢆶	yōu.zī
𢆷	yāo.miào
𢆸	bēng
𢆺	chén
𢆻	jī.duì
𢆽	yāo
𢇇	guān
𢇈	yàn
𢇕	chǐ
𢇗	shà
𢇘	yǎn
𢇙	yì
𢇚	yì
𢇛	chè.chǐ
𢇞	hàn
𢇟	huāng
𢇤	shuì
𢇥	suì
𢇦	rén
𢇧	tán
𢇨	zhǐ
𢇪	fàn
𢇫	fěng
𢇰	tán
𢇲	mí
𢇳	pí
𢇴	bù
𢇵	nà
𢇶	tián
𢇷	bá
𢇸	yì
𢈂	yǎn
𢈄	tiāo
𢈆	yáo
𢈇	shěn
𢈈	kē.wā
𢈉	tóng
𢈋	xuǎn
𢈓	yòu
𢈕	bài
𢈙	xiá
𢈚	lǚ
𢈛	kùn
𢈜	zāng
𢈝	qiú
𢈠	cù.là
𢈡	zuī
𢈢	lǒu
𢈤	xiá
𢈯	shēn
𢈲	pú
𢈴	jīng
𢈵	qiāng
𢈶	yì.sī
𢈸	niè
𢈹	duī.tuí
𢈻	jié
𢈼	suì
𢈽	zhàn
𢈾	cōu
𢉁	bēng
𢉂	guān
𢉃	shě
𢉅	jìn
𢉆	dì
𢉑	dān
𢉓	nǎi
𢉕	nóu
𢉗	jí
𢉘	yán
𢉚	nòu
𢉜	dù.tú
𢉝	wèi
𢉞	piān
𢉢	hú
𢉤	jià
𢉥	yè
𢉦	jǔn
𢉧	lán.lián
𢉨	là
𢉩	yīn
𢉭	tuí
𢉵	nǎo
𢉺	zǔ
𢉿	mà
𢊀	sī.mà
𢊁	zhì
𢊄	huī
𢊅	zhuì
𢊇	huì
𢊍	chú
𢊏	chè
𢊒	xiū
𢊓	lán
𢊕	cōng
𢊖	shèn
𢊗	mò
𢊘	yī
𢊙	yáo
𢊚	xǐ
𢊛	zuǐ
𢊜	bìng
𢊧	yú
𢊩	lù
𢊮	tuí
𢊯	wěi
𢊱	fén
𢊲	shěn
𢊻	liáo
𢋂	shǔ
𢋃	dǎn
𢋄	juǎn
𢋅	yú
𢋆	xìn
𢋇	yáo
𢋈	sū
𢋒	huó
𢋔	qiān
𢋚	má
𢋝	kǎi
𢋡	lǔ
𢋣	yōu
𢋮	xiàn
𢋹	wú
𢋻	yǐn
𢋼	xī
𢋿	zhāi
𢌀	xiè
𢌄	qú
𢌈	lí
𢌍	qiān
𢌔	líng
𢌕	luán
𢌚	chān
𢌦	zhèng
𢌨	yán
𢌲	yìn
𢌳	kuí
𢌷	qū
𢌹	fú
𢌻	yù
𢍁	qí.bì
𢍆	qì.qiè
𢍇	jì
𢍈	yuān.zàng
𢍎	gào
𢍏	juàn
𢍑	qí
𢍓	gǎi
𢍕	quàn
𢍚	wèi
𢍧	zhì
𢍫	jiǎn
𢍭	sì
𢍰	yì.zé
𢍱	qiān
𢍼	lì
𢍿	zāng
𢎀	yì
𢎂	cái
𢎃	yì
𢎄	gē
𢎆	dié
𢎈	zhī
𢎉	yì
𢎋	zāi
𢎌	dài
𢎎	sù
𢎔	jié
𢎕	chèn
𢎖	qú
𢎘	hàn
𢎙	xián
𢎠	quán.juàn
𢎡	jié
𢎥	juàn
𢎪	dàn
𢎭	jīn
𢎴	bīng
𢎵	hú
𢎹	jué
𢎻	yú
𢏃	lǐ
𢏄	qiáng
𢏅	shuǐ
𢏆	kū
𢏈	zhěn
𢏍	fú
𢏎	shēn
𢏒	chuí
𢏕	tóng
𢏗	yì
𢏙	yáng
𢏜	tuó
𢏝	zhōu
𢏞	jí
𢏤	xùn
𢏦	shěn
𢏧	xuān
𢏭	liú
𢏮	yuān
𢏯	hú.shǐ
𢏰	zhèng
𢏳	pēng.bēng
𢏷	jué
𢐂	zhì
𢐃	piān
𢐄	yuàn
𢐆	jiān
𢐊	páng
𢐎	zhuàn
𢐐	xián
𢐒	bēng
𢐔	cōng
𢐖	mò
𢐚	guó
𢐞	chéng
𢐟	qiāo
𢐦	bì
𢐩	qiǎng
𢐫	zhōu
𢐲	fán
𢐳	biē
𢐾	bó
𢐿	rǒng
𢑅	dǐng
𢑆	quán
𢑇	jiù
𢑈	yáo
𢑓	xiá
𢑖	zǎo
𢑝	dān
𢑟	wǔ
𢑠	tuó
𢑢	hū
𢑧	xī
𢑬	lái
𢑮	fēi
𢑹	hú
𢒆	xiān
𢒉	shǎn
𢒍	fèi
𢒐	cuò
𢒒	fú
𢒔	chù
𢒝	diū
𢒞	làn
𢒩	xǐ
𢒯	biāo
𢒰	yù
𢒱	suì
𢒲	xǐ
𢒷	póu
𢒾	jiào
𢓀	yì
𢓃	wán
𢓄	jǐ
𢓆	wán
𢓇	tuì.nà
𢓋	àng
𢓍	tiān
𢓎	chí
𢓒	rán
𢓔	sà
𢓕	yín
𢓖	pī
𢓗	cǐ
𢓘	tóng.tāo
𢓙	yǐn
𢓜	gé
𢓝	tiāo
𢓞	zhēng
𢓟	zhòu
𢓡	yí.tí
𢓢	kuà
𢓣	sōng
𢓧	dì
𢓬	xié
𢓮	xiāo
𢓯	guàng.wǎng
𢓰	tuǒ
𢓱	fēng.fèng
𢓲	wú.hú
𢓵	xiù
𢓿	yóu
𢔁	líng
𢔂	yàn
𢔅	dōng
𢔆	qì
𢔇	táo
𢔈	hán
𢔊	chí
𢔋	sōng
𢔑	quǎn
𢔔	hàn.jí
𢔟	rǒu.niǔ
𢔠	qì
𢔡	kāi
𢔢	yú
𢔣	chā.shà
𢔤	chèng
𢔥	yù
𢔧	bìng
𢔩	cōng.sǒng
𢔪	zhū
𢔬	yù
𢔱	jué.què
𢔲	liù
𢔳	sāo
𢔴	yù
𢕅	shuài
𢕋	yuàn
𢕎	zhāng
𢕑	shuài
𢕓	chǔ
𢕔	zhāng.zhàng
𢕕	sǎn.sàn
𢕖	xiān
𢕘	cuī
𢕙	měng
𢕚	dí
𢕞	zhì
𢕟	ào
𢕦	xiū
𢕨	pián
𢕪	jiào
𢕫	kuǎn
𢕬	sà
𢕭	xiàn
𢕮	zhà
𢕯	diàn
𢕷	yí
𢕺	huì
𢕻	shàn
𢖄	chóng
𢖅	yí
𢖆	xiè
𢖇	zhì
𢖈	tiào
𢖊	pīng
𢖋	xián
𢖎	xiān
𢖏	sù
𢖑	cuán
𢖗	sǒng
𢖛	hēi
𢖝	xiàn
𢖟	yóu
𢖡	yù
𢖤	tái
𢖦	jué
𢖧	nàng
𢖩	diān
𢖫	yì
𢖬	bì
𢖳	xū
𢖴	yì
𢖵	rù
𢖷	gōng
𢖺	yì
𢖿	zhì
𢗀	xīn
𢗂	jì
𢗄	xià
𢗈	zhāo
𢗉	nè
𢗊	xiè.jiá
𢗎	yì
𢗫	fǔ
𢗭	shè
𢗯	yuán
𢗰	fǎn
𢗲	fū
𢗳	wù
𢗴	xī
𢗵	hǒng
𢗹	jì
𢗺	chàng
𢗿	mò
𢘀	pèi
𢘃	mú.wǔ
𢘄	qiú
𢘅	mào.róu
𢘇	dá.dàn
𢘉	xiá
𢘊	shēn
𢘋	tè
𢘌	hóng
𢘍	bì.fú
𢘝	nǐ
𢘟	qiáo
𢘧	ruǎn
𢘸	jiàng
𢘹	chā
𢘺	mǐ.mí
𢘽	yì
𢘿	suō
𢙁	wù
𢙂	xuān
𢙅	xí
𢙇	yǐ
𢙐	náo
𢙓	wèi
𢙮	kàn
𢙱	lòng
𢙲	lǚ
𢙳	zhuǎng
𢙺	zhì
𢙼	xìng
𢙾	gěng
𢙿	jìn
𢚀	xiàn
𢚁	jì
𢚂	cuò
𢚄	láo
𢚅	fěn
𢚆	jù
𢚋	miào
𢚌	xiá
𢚑	sù
𢚨	zhì
𢚪	hù
𢚫	kòu
𢚭	suǒ
𢚮	nì
𢚺	tēng
𢚻	zhù
𢛁	dá.chè
𢛃	qiú
𢛄	yà
𢛆	xián
𢛉	nèi
𢛍	zhǐ
𢛎	bié
𢛒	chǒng
𢛓	lán
𢛔	dōng
𢛕	qūn
𢛖	xiàng
𢛘	xiáo
𢛙	wǎn
𢛚	rù
𢛛	wàng
𢛜	nì
𢛞	bāi
𢛟	yà
𢛥	sī
𢛦	yǐn
𢛨	yù
𢛮	lí
𢛯	huò
𢜗	bàng
𢜣	xī
𢜥	jiū
𢜨	xiè.dié
𢜩	qiān
𢜪	nuò.ruò
𢜫	xǐng
𢜬	duó
𢜭	jǐ
𢜮	wǔ
𢜯	mú.móu.mǔ
𢜰	yàn.yǎn
𢜱	qì
𢜲	ná
𢜳	chì
𢜴	hóu
𢜶	sào
𢜸	náo
𢜻	chěng
𢜼	chěng
𢜽	kuǐ
𢜿	jià
𢝀	tú
𢝂	dú
𢝅	xiá
𢝆	zhòng
𢝇	huò
𢝈	chóng
𢝉	dá
𢝌	mào
𢝍	yào
𢝓	juān
𢝬	shì
𢝯	yín
𢝳	gǔ
𢝴	wù
𢝸	guò
𢝹	tì
𢝻	hōng
𢞇	rě
𢞉	yí
𢞋	tǔn
𢞏	qióng
𢞐	hài
𢞒	qì
𢞕	huò
𢞖	tì
𢞗	pī.bī
𢞚	gěng
𢞜	xiè
𢞞	mì.mí
𢞟	gào
𢞠	tā
𢞡	xiǎng
𢞣	shū
𢞦	fú
𢞬	zhuān
𢞭	liù
𢟅	yóu
𢟊	chěng
𢟋	duī
𢟢	lí
𢟣	yàng
𢟤	lí
𢟧	lǔ
𢟨	mǔ
𢟩	suì
𢟪	ài.xì
𢟭	kòu
𢟯	zhé.shì
𢟰	ài
𢟱	téng
𢟳	lǜ
𢟴	tuí
𢟵	bī
𢟾	huì
𢟿	huán
𢠛	kuò
𢠝	xīn
𢠡	sào
𢠫	shù
𢠬	què
𢠭	bā
𢠮	tuì
𢠲	fù
𢠳	biē
𢠵	tǎng
𢠷	xiàng
𢠹	sī.xī
𢠺	bó
𢠼	mái
𢠽	dàng
𢠿	guì
𢡀	hēi
𢡁	xī
𢡂	dàng
𢡃	yì
𢡅	bī
𢡇	gū
𢡈	cuì
𢡉	sè
𢡍	gé
𢡎	yù
𢡏	nǎ
𢡑	lì
𢡒	zhì
𢡰	zhào
𢡴	jī
𢡵	ruǎn
𢡹	chòng
𢢂	jié
𢢌	chàng
𢢍	zhé
𢢒	sù
𢢓	yōng
𢢖	qì
𢢗	zhuó
𢢚	kài
𢢜	yè
𢢞	qì.jì.kuài
𢢹	xiòng
𢣉	yī
𢣊	chǒu
𢣎	tuǎn
𢣏	ài
𢣐	pīn
𢣓	liè
𢣔	mián
𢣕	ài.chī
𢣗	mǒ
𢣘	wèi
𢣙	yìng
𢣚	nǐ
𢣞	bó
𢣠	liù
𢣳	ruì
𢣻	lǘ
𢣼	chá
𢣿	chù
𢤁	sào
𢤂	lí
𢤄	sōng
𢤆	lì.là
𢤋	xì
𢤍	yān
𢤎	cuō.zuǒ
𢤐	liú
𢤘	méng
𢤚	zhàn
𢤤	zhuàng
𢤧	miǎo
𢤩	lì
𢤫	jǔ
𢤯	xiè
𢤰	xiè
𢤱	lǒng
𢤲	lóng
𢥂	téng
𢥃	zhù
𢥋	chán
𢥌	xiǎn
𢥏	yíng
𢥐	pèi
𢥘	xié
𢥚	jiào
𢥞	chōng
𢥳	hē
𢥽	tǔn
𢦅	hǒng.zhuàng
𢦈	mán
𢦊	jīn
𢦌	qú
𢦍	dǒu
𢦎	qiú
𢦏	zāi
𢦑	shēng
𢦒	zāi
𢦕	yǐ.zhí
𢦚	huà
𢦟	kān
𢦰	yuè
𢦱	nì
𢦲	sī
𢦴	wǒ
𢦸	cán
𢦺	jiān
𢦼	miè
𢦽	sháo.qī
𢦿	rǒng
𢧀	gān
𢧅	qiáng
𢧇	shú
𢧈	zhuó
𢧏	shī
𢧑	tì
𢧖	zhá
𢧗	zhān
𢧝	fèn
𢧞	miè
𢧠	zè
𢧤	zhì
𢧥	qiān
𢧦	hàn
𢧧	gé
𢧮	cán
𢧰	guó
𢧱	jiāo
𢧳	yōng
𢧴	áo
𢧻	zhá
𢧽	xì
𢨁	xū
𢨂	wǔ
𢨏	jué
𢨐	jī
𢨒	chì
𢨔	wǎn
𢨖	miè
𢨗	zéi
𢨜	jié
𢨝	shí
𢨟	xī.xì
𢨡	è
𢨥	hù
𢨦	hù
𢨨	lì
𢨫	chù
𢨮	yī
𢨯	mǎo
𢨰	xū
𢨱	zhōng
𢨳	yì
𢨺	liáo
𢨿	jiān
𢩀	jiǎn
𢩁	jú
𢩄	zhù
𢩈	wǔ
𢩏	kè
𢩐	kě
𢩑	lì
𢩒	bǐ
𢩓	gé
𢩕	xū
𢩖	shā
𢩗	líng
𢩘	kē
𢩞	bó
𢩟	biān
𢩠	shuān
𢩡	qí
𢩢	shàn
𢩦	jī
𢩨	qiǎo.xiǔ
𢩮	yì
𢩯	jué
𢩰	zhǎng
𢩲	xìn
𢩷	tuō
𢩸	hài
𢩹	xià
𢩻	tuó
𢩼	yí
𢪃	cù
𢪇	jiāng
𢪈	nán
𢪋	pěng.féng.bàng
𢪍	jié.jiā
𢪎	xuē
𢪏	hú.gǔ
𢪥	yǒu
𢪦	nǔ
𢪧	yè
𢪪	yìn
𢪬	kǒng
𢪶	xiāo
𢪷	xiāng
𢪼	náo
𢪾	zhàng
𢫐	jié
𢫓	nǔ
𢫔	shàn.quán
𢫢	jiá
𢫧	zhǒu
𢫨	rǒng.rēng
𢫫	lù
𢫬	cuō.sà.shā
𢫭	nù
𢫯	bó
𢫰	zhé
𢫲	qǐn
𢫴	cī
𢫵	zú
𢫷	wǒ
𢫸	wǔ.wū
𢫻	nié
𢫿	xiān
𢬀	hóng
𢬫	tìng
𢬬	jǐn
𢬱	jié
𢬲	hè
𢬳	tū
𢬴	zhé.niè.dié
𢬵	pīn.pān.biàn.fān
𢬶	jìn
𢬷	nàn
𢬼	dùn
𢬾	xī
𢬿	xiè
𢭁	xì
𢭂	láo
𢭃	duǎn.dòu
𢭄	jì
𢭅	chā
𢭆	chōu
𢭈	gāng
𢭎	xiáng
𢭏	dǎo
𢭥	biàn
𢭦	xiāo
𢭧	xīn
𢮁	yǔ
𢮂	xián
𢮃	lí
𢮄	qiǎn
𢮇	měi
𢮉	qiāo
𢮊	yà
𢮌	qiā.jié
𢮍	qiòng
𢮏	bàng
𢮐	zhēng
𢮚	zè
𢮛	shuàn.tuán
𢮞	sào
𢯅	lù.jué
𢯉	xié
𢯋	fǔ
𢯌	zhài
𢯩	zè
𢯫	duàn.wǎn
𢯭	dèng
𢯮	yù
𢯰	lǜ
𢯲	wàn
𢯳	xué
𢯴	jiǎo
𢯵	yuě
𢯶	zhì
𢯷	wěi.huī
𢯹	gé
𢯺	jǔ
𢯼	yǎn
𢯽	cuò
𢯾	mào
𢰆	fú
𢰇	āi
𢰊	xuān
𢰌	gāng
𢰍	ān
𢰒	jí
𢰘	pí
𢰙	zhǐ
𢰜	nuó
𢰿	pàn
𢱁	yí
𢱄	jié
𢱆	zī
𢱈	jià
𢱉	wǎi
𢱌	jià
𢱟	chǎn.chī
𢱡	suǒ
𢱢	suǒ.sè
𢱣	jí
𢱤	sǒng
𢱦	tī
𢱧	pī
𢱨	pó
𢱮	mì
𢱴	yè
𢱶	qìn
𢱷	jìn
𢱺	juē
𢱽	yuān
𢱾	ruán
𢲔	bàn.bān.pān
𢲰	bīn
𢲴	wèi
𢲵	zào
𢲶	qiè
𢲷	sōu
𢲸	lǔ
𢲼	dié
𢲽	chuāi
𢲾	bì
𢲿	zhú
𢳀	mó.mā
𢳁	fèi
𢳂	piē
𢳃	yìn
𢳄	xuàn.xuán
𢳆	ào.áo
𢳇	zhuó.zú
𢳈	zú
𢳋	bǐ
𢳑	làng
𢳓	tì
𢳙	tiǎo
𢳚	jiān
𢳟	tǒng
𢳽	duō
𢳾	dòng
𢴂	biǎn
𢴠	zhì
𢴢	fén
𢴦	káng
𢴧	zhì
𢴨	zhāi.zhì.chì
𢴩	bì
𢴪	kuǎn
𢴬	bàn
𢴭	juē
𢴮	qū
𢴰	qī
𢴱	léi
𢴲	xié.jié
𢴳	tāng
𢴼	sōu
𢴾	bèi
𢵇	yàng
𢵈	jiǎn.zhǎn
𢵥	zào
𢶀	chuái.zhuài
𢶃	fán
𢶅	shé
𢶇	qióng
𢶉	pò
𢶋	tiě
𢶌	shā
𢶍	zá.sà
𢶑	niǎo
𢶒	guài
𢶓	cuǐ
𢶡	qiào.jiǎo
𢶣	dié
𢶳	pīn
𢶴	cí
𢶶	bàng
𢷍	yìn
𢷑	xiǎn
𢷔	yǐ
𢷕	miǎo
𢷖	duǎn
𢷗	zhòu
𢷙	kōng
𢷢	zhāng
𢷶	liú
𢷸	zhǐ
𢷹	chǎn
𢷺	dú
𢷻	yuán
𢷾	suò.cè
𢷿	jié
𢸀	lì
𢸁	gǒng
𢸌	bāng
𢸗	guó
𢸘	liáo
𢸙	shěn
𢸣	niǎo
𢸥	cuàn
𢸦	wěi
𢸨	tuō
𢸫	sū
𢸭	lóng
𢸳	xiāo
𢸴	yǎn.yán
